,Course,Daytime_evening_attendance,Admission_grade,Educational_special_needs,Debtor,Tuition_fees_up_to_date,Gender,Scholarship_holder,Age_at_enrollment,Curricular_units_1st_sem_grade,Curricular_units_2nd_sem_grade,Status_New,Status_0,Status_1,Status_2,Status
1009,9670,1,114.3,0,0,1,0,0,18,13.875,13.714285714285714,1,False,False,True,2
1010,9500,1,122.9,0,0,1,0,0,18,13.128,13.193333333333332,1,False,False,True,2
1011,9500,1,117.2,0,0,1,0,0,20,11.605,12.4125,1,False,False,True,2
1012,9147,1,152.0,0,0,1,0,1,18,14.6,12.0,1,False,False,True,2
1013,9773,1,122.2,0,0,1,0,0,18,0.0,0.0,0,True,False,False,0
1014,9147,1,101.7,0,0,1,0,1,20,11.8,11.6,1,False,False,True,2
1015,9254,1,119.9,0,0,1,0,0,20,12.333333333333334,12.333333333333334,1,False,False,True,2
1016,9147,1,123.7,0,1,1,0,1,19,11.0,0.0,0,True,False,False,0
1017,9070,1,121.8,0,0,1,0,1,19,13.181818181818182,12.909090909090908,1,False,False,True,2
1018,9670,1,106.1,1,1,0,0,1,18,11.0,0.0,0,True,False,False,0
1019,9773,1,124.3,0,1,1,0,1,19,11.833333333333334,12.285714285714286,1,False,False,True,2
1020,9500,1,124.3,0,0,1,0,1,20,12.98125,12.98125,1,False,False,True,2
1021,9147,1,117.4,0,0,1,0,0,21,11.333333333333334,11.2,1,False,False,True,2
1022,9500,1,112.7,0,0,1,0,0,21,11.68,11.68,1,False,False,True,2
1023,9070,1,123.7,0,0,1,0,0,20,14.5,13.5,1,False,False,True,2
1024,9853,1,105.8,0,0,1,0,0,19,13.142857142857142,12.857142857142858,1,False,False,True,2
1025,9085,1,124.2,0,0,0,0,0,21,11.5,10.5,0,True,False,False,0
1026,9085,1,122.3,0,0,1,0,0,18,14.2,11.8,1,False,False,True,2
1027,9254,1,123.7,0,0,1,0,1,19,11.666666666666666,12.2,1,False,False,True,2
1028,9500,1,129.8,0,0,1,0,0,18,13.175,14.875,1,False,False,True,2
1029,9500,1,123.8,0,0,1,0,1,19,13.314285714285717,13.314285714285717,1,False,False,True,2
1030,9147,1,126.4,0,0,1,0,1,18,10.6,10.5,1,False,False,True,2
1031,9853,1,115.1,0,0,1,0,1,18,12.0,10.75,1,False,True,False,1
1032,9773,1,138.4,0,0,1,0,0,18,13.428571428571429,14.142857142857142,1,False,False,True,2
1033,9085,1,118.2,0,0,1,0,1,18,13.25,15.571428571428571,1,False,False,True,2
1034,9070,1,121.7,0,0,1,0,0,18,13.0,0.0,0,True,False,False,0
1035,9070,1,118.0,0,0,1,0,1,18,14.333333333333334,14.0,1,False,True,False,1
1036,9238,1,119.8,0,0,1,0,0,18,0.0,0.0,0,True,False,False,0
1037,9238,1,164.9,0,0,1,0,0,18,14.0,13.166666666666666,1,False,False,True,2
1038,9085,1,100.0,0,0,1,0,1,20,12.0,12.833333333333334,1,False,False,True,2
1039,9853,1,121.6,0,0,1,0,0,18,12.333333333333334,10.6,1,False,True,False,1
1040,9070,1,120.4,0,0,1,0,0,18,11.8,10.4,1,False,False,True,2
1041,9500,1,117.8,0,0,1,0,1,20,12.791428571428572,12.791428571428572,1,False,False,True,2
1042,9670,1,110.0,0,0,1,0,0,40,11.625,11.2,1,False,False,True,2
1043,9500,1,128.8,0,0,1,0,1,18,11.994444444444444,12.43142857142857,1,False,False,True,2
1044,9254,1,116.6,0,0,1,0,0,19,11.6,12.2,1,False,False,True,2
1045,9991,0,120.0,0,0,1,0,0,24,0.0,0.0,0,True,False,False,0
1046,9773,1,157.5,0,0,1,0,0,19,13.166666666666666,13.166666666666666,0,True,False,False,0
1047,9500,1,136.3,0,0,1,0,0,19,14.1,14.1,1,False,False,True,2
1048,9500,1,121.5,0,0,1,0,1,20,12.396666666666668,12.94285714285714,1,False,False,True,2
1049,9500,1,133.9,0,0,1,0,0,18,15.014285714285714,16.0875,1,False,False,True,2
1050,171,1,136.8,0,0,1,0,1,18,0.0,0.0,1,False,False,True,2
1051,9500,1,133.5,0,0,1,0,0,19,14.05,15.1,1,False,False,True,2
1052,9500,1,130.0,0,0,1,0,0,18,14.85,15.2,0,True,False,False,0
1053,9085,1,140.0,0,0,1,0,0,19,13.0,13.0,1,False,False,True,2
1054,9500,1,132.7,0,0,1,0,1,19,14.7875,15.8625,1,False,False,True,2
1055,9500,1,117.8,0,0,1,0,1,19,13.7,14.671428571428574,1,False,False,True,2
1056,9500,1,126.1,0,0,1,0,1,19,12.495714285714286,12.242857142857144,0,True,False,False,0
1057,9500,1,120.0,0,0,1,0,0,19,14.566666666666668,14.566666666666668,1,False,False,True,2
1058,9670,1,100.0,0,1,0,0,0,25,11.2,11.25,0,True,False,False,0
1059,9500,1,116.8,0,0,1,0,0,20,12.685714285714283,12.685714285714283,1,False,False,True,2
1060,9238,1,128.3,0,1,0,0,0,23,13.571428571428571,13.25,0,True,False,False,0
1061,9070,1,117.0,0,0,1,0,0,20,0.0,0.0,0,True,False,False,0
1062,8014,0,131.5,0,0,1,0,0,27,11.0,11.166666666666666,1,False,False,True,2
1063,9500,1,134.8,0,0,1,0,0,18,14.445,14.445,1,False,False,True,2
1064,9853,1,146.6,0,1,1,0,0,18,13.6,11.75,1,False,True,False,1
1065,8014,0,130.0,0,1,0,0,0,23,14.0,14.625,0,True,False,False,0
1066,9500,1,127.5,0,0,1,0,1,19,13.416666666666666,13.416666666666666,1,False,False,True,2
1067,9147,1,123.0,0,0,1,0,0,18,12.333333333333334,11.4,1,False,False,True,2
1068,9500,1,100.0,0,0,1,0,0,20,13.1,14.8125,1,False,False,True,2
1069,9670,1,114.2,0,0,1,0,0,18,13.2,12.8,1,False,False,True,2
1070,9500,1,123.5,0,0,1,0,1,19,14.75,14.75,1,False,False,True,2
1071,9238,1,144.3,0,0,1,0,1,19,13.142857142857142,14.333333333333334,1,False,False,True,2
1072,9853,1,142.2,0,0,1,0,0,19,12.5,12.5,1,False,True,False,1
1073,9085,1,161.9,0,0,1,0,0,18,13.75,14.857142857142858,1,False,False,True,2
1074,9238,1,135.9,0,0,1,0,0,18,12.4,13.0,1,False,False,True,2
1075,9773,1,110.1,0,0,1,0,0,18,13.333333333333334,12.0,1,False,False,True,2
1076,9853,1,122.5,0,0,0,0,0,28,11.727272727272728,12.0,0,True,False,False,0
1077,9254,1,138.1,0,0,1,0,0,19,12.5,14.0,0,True,False,False,0
1078,171,1,117.3,0,1,1,0,0,20,0.0,0.0,0,True,False,False,0
1079,9500,1,106.8,0,0,1,0,1,19,13.533333333333331,13.614285714285714,1,False,False,True,2
1080,9070,1,120.1,1,0,1,0,1,20,13.166666666666666,12.666666666666666,1,False,False,True,2
1081,9254,1,116.5,0,0,1,0,1,19,13.2,11.0,1,False,False,True,2
1082,9070,1,120.0,0,0,1,0,0,21,12.2,12.6,1,False,True,False,1
1083,9853,1,139.7,0,0,1,0,1,19,13.428571428571429,14.857142857142858,1,False,False,True,2
1084,9070,1,123.7,0,0,1,0,1,18,12.714285714285714,12.625,1,False,False,True,2
1085,9130,1,116.5,0,0,1,0,0,19,0.0,0.0,0,True,False,False,0
1086,9670,1,122.2,0,0,1,0,1,19,13.666666666666666,13.666666666666666,1,False,False,True,2
1087,9773,1,146.0,0,1,1,0,0,20,11.0,13.166666666666666,1,False,False,True,2
1088,9853,1,108.8,0,0,1,0,0,18,11.4,13.333333333333334,1,False,True,False,1
1089,171,1,133.0,0,0,1,0,0,18,0.0,0.0,1,False,True,False,1
1090,9130,1,123.8,0,0,1,0,0,18,12.0,12.0,1,False,False,True,2
1091,9773,1,120.0,0,0,1,0,0,18,0.0,0.0,0,True,False,False,0
1092,9238,1,126.9,0,0,1,0,0,18,11.0,11.666666666666666,1,False,False,True,2
1093,9773,1,121.3,0,0,1,0,0,20,12.0,11.571428571428571,0,True,False,False,0
1094,9500,1,129.0,0,0,1,0,1,19,13.308571428571428,12.55,1,False,False,True,2
1095,9853,1,114.9,0,1,0,0,0,21,13.666666666666666,10.666666666666666,0,True,False,False,0
1096,9670,1,106.5,0,1,0,0,0,20,0.0,0.0,0,True,False,False,0
1097,9254,1,133.9,0,0,1,0,0,18,12.2,11.25,1,False,False,True,2
1098,9773,1,124.9,0,0,1,0,1,20,12.666666666666666,12.833333333333334,1,False,False,True,2
1099,9500,1,128.5,0,0,1,0,1,19,14.07125,14.07125,1,False,False,True,2
1100,9085,1,126.2,0,0,1,0,0,22,14.25,13.2,0,True,False,False,0
1101,9130,1,121.7,0,0,0,0,0,22,0.0,0.0,0,True,False,False,0
1102,9853,1,120.0,0,0,1,0,0,18,12.0,10.25,1,False,True,False,1
1103,9147,1,113.2,0,0,1,0,0,21,11.166666666666666,10.571428571428571,1,False,True,False,1
1104,9238,1,120.3,0,0,1,0,0,19,13.0,11.6,1,False,False,True,2
1105,171,1,127.8,0,0,1,0,0,19,0.0,0.0,0,True,False,False,0
1106,9500,1,123.3,0,0,1,0,1,20,14.901428571428571,14.901428571428571,0,True,False,False,0
1107,9500,1,126.3,0,1,1,0,1,18,12.65,12.445555555555554,1,False,False,True,2
1108,9991,0,128.2,0,0,0,0,0,22,11.0,10.6,0,True,False,False,0
1109,9085,1,134.9,0,0,1,0,0,20,12.4,12.666666666666666,1,False,False,True,2
1110,9003,1,140.0,0,0,1,0,0,19,12.0,12.666666666666666,1,False,False,True,2
1111,9500,1,115.5,0,0,1,0,1,19,12.135714285714286,13.328571428571427,1,False,False,True,2
1112,9500,1,106.7,0,0,1,0,1,20,12.62,12.5,1,False,True,False,1
1113,9991,0,140.0,0,0,1,0,0,25,10.666666666666666,11.333333333333334,1,False,True,False,1
1114,9500,1,136.6,0,0,1,0,1,19,13.766666666666666,14.051428571428572,1,False,False,True,2
1115,9500,1,119.3,0,0,1,0,0,19,13.11625,13.11625,1,False,False,True,2
1116,9070,1,152.0,0,0,0,0,0,19,0.0,0.0,0,True,False,False,0
1117,9500,1,144.3,0,0,1,0,0,20,12.7,13.571428571428571,1,False,False,True,2
1118,9556,1,159.0,0,0,1,0,0,25,11.857142857142858,11.7,1,False,True,False,1
1119,9500,1,129.5,0,0,1,0,1,20,12.333333333333334,12.333333333333334,1,False,False,True,2
1120,9238,1,140.0,0,0,1,0,0,24,15.75,16.4,1,False,True,False,1
1121,9670,1,105.4,0,0,1,0,0,20,13.333333333333334,13.2,1,False,False,True,2
1122,9500,1,136.0,0,0,1,0,0,21,14.355555555555554,13.49375,1,False,False,True,2
1123,9003,1,160.0,0,1,1,0,1,19,13.0,13.0,1,False,False,True,2
1124,9773,1,139.1,0,0,1,0,1,19,12.833333333333334,13.5,1,False,False,True,2
1125,9670,1,126.9,0,0,1,0,1,21,13.2,13.0,1,False,False,True,2
1126,9500,1,184.0,0,0,1,0,0,28,17.005555555555556,16.582222222222224,1,False,False,True,2
1127,9238,1,125.0,0,1,0,0,1,19,10.6,11.0,1,False,False,True,2
1128,9147,1,138.5,0,0,1,0,1,18,14.0,13.6,1,False,False,True,2
1129,9500,1,133.5,0,0,1,0,1,18,12.114285714285714,12.114285714285714,1,False,False,True,2
1130,9500,1,141.5,0,0,1,0,1,18,13.05875,13.05875,1,False,False,True,2
1131,9500,1,130.0,0,0,1,0,0,22,13.285714285714286,13.285714285714286,1,False,False,True,2
1132,9147,1,131.0,0,0,1,0,0,19,11.0,10.666666666666666,1,False,True,False,1
1133,9500,1,145.0,0,0,1,0,1,18,14.071428571428571,15.1625,1,False,False,True,2
1134,9254,1,114.3,0,0,0,0,0,20,0.0,0.0,0,True,False,False,0
1135,171,1,108.3,0,0,0,0,0,26,11.25,11.0,0,True,False,False,0
1136,9070,1,125.2,0,0,1,0,1,18,14.0,13.625,1,False,False,True,2
1137,9254,1,131.7,0,0,1,0,1,21,12.166666666666666,11.666666666666666,0,True,False,False,0
1138,9500,1,126.3,0,0,1,0,0,18,13.297142857142855,13.297142857142855,1,False,False,True,2
1139,9085,1,147.6,0,0,1,0,0,20,13.923076923076923,14.25,1,False,False,True,2
1140,9500,1,125.1,0,0,1,0,0,18,13.37,12.833333333333334,1,False,False,True,2
1141,9147,1,123.8,0,0,1,0,1,19,12.4,11.0,1,False,True,False,1
1142,9670,1,130.8,0,0,1,0,0,20,15.0,13.75,0,True,False,False,0
1143,9853,1,154.1,0,1,1,0,1,18,13.333333333333334,12.571428571428571,1,False,False,True,2
1144,9147,1,122.6,0,0,1,0,1,20,12.0,12.625,1,False,True,False,1
1145,8014,0,103.5,0,0,1,0,0,22,13.4,12.2,1,False,False,True,2
1146,171,1,132.8,0,0,1,0,0,18,0.0,0.0,1,False,True,False,1
1147,9991,0,100.0,0,0,1,0,0,21,11.5,11.4,1,False,False,True,2
1148,9853,1,115.8,0,0,1,0,0,18,12.0,12.166666666666666,1,False,True,False,1
1149,9500,1,133.8,0,0,1,0,0,18,13.485714285714284,13.485714285714284,1,False,False,True,2
1150,9070,1,118.5,1,0,1,0,1,18,12.0,11.285714285714286,1,False,False,True,2
1151,171,1,150.3,0,0,1,0,0,19,0.0,0.0,0,True,False,False,0
1152,9147,1,107.8,0,0,1,0,0,19,10.333333333333334,14.428571428571429,1,False,True,False,1
1153,9500,1,127.5,0,0,1,0,0,19,12.94,13.76,1,False,True,False,1
1154,9500,1,120.5,0,0,1,0,0,19,13.258571428571427,13.258571428571427,1,False,False,True,2
1155,9147,1,117.3,0,0,1,0,0,19,12.25,12.0,1,False,True,False,1
1156,9254,1,120.6,0,0,0,0,0,19,11.666666666666666,10.0,0,True,False,False,0
1157,9254,1,118.7,0,0,1,0,1,21,13.571428571428571,12.5,1,False,False,True,2
1158,9773,1,130.8,0,0,1,0,1,20,11.8,11.833333333333334,1,False,False,True,2
1159,9147,1,112.6,0,0,1,0,1,20,14.2,13.285714285714286,1,False,False,True,2
1160,9991,0,117.2,0,0,1,0,0,41,11.0,11.8,1,False,False,True,2
1161,9500,1,130.0,0,0,1,0,0,32,13.625,12.6375,1,False,True,False,1
1162,9500,1,131.8,0,0,1,0,0,18,14.652857142857142,14.652857142857142,1,False,False,True,2
1163,8014,0,97.0,0,0,1,0,1,35,11.333333333333334,11.333333333333334,1,False,False,True,2
1164,9500,1,130.0,0,1,0,0,0,32,13.7,0.0,0,True,False,False,0
1165,8014,0,148.0,0,0,1,0,0,37,13.727272727272728,14.75,1,False,False,True,2
1166,9147,1,103.4,0,0,1,0,0,30,11.75,11.142857142857142,0,True,False,False,0
1167,9773,1,127.1,0,0,1,1,0,23,12.333333333333334,13.0,1,False,False,True,2
1168,9773,1,124.0,0,0,1,0,1,20,14.0,13.857142857142858,0,True,False,False,0
1169,9670,1,121.4,0,0,1,1,0,21,11.5,11.75,1,False,False,True,2
1170,9147,1,118.1,0,0,1,1,0,19,11.2,13.2,1,False,False,True,2
1171,9500,1,121.3,0,0,1,1,1,18,15.07,15.07,1,False,False,True,2
1172,9119,1,119.5,0,0,1,1,0,18,10.0,12.0,0,True,False,False,0
1173,9991,0,115.2,0,0,1,1,0,24,12.0,12.666666666666666,1,False,True,False,1
1174,9670,1,130.2,0,0,1,1,0,22,13.0,12.6,1,False,False,True,2
1175,9254,1,130.0,0,0,1,1,0,18,11.0,11.25,0,True,False,False,0
1176,9238,1,126.9,0,0,1,0,0,18,13.571428571428571,12.166666666666666,1,False,False,True,2
1177,9070,1,168.5,0,0,1,1,0,21,14.6,14.2,1,False,False,True,2
1178,9500,1,130.0,0,1,1,0,0,38,11.833333333333334,10.0,0,True,False,False,0
1179,9556,1,122.8,0,0,1,0,1,19,12.625,12.5125,1,False,False,True,2
1180,9500,1,110.0,0,0,1,0,0,36,11.5,12.333333333333334,0,True,False,False,0
1181,9085,1,127.1,0,0,1,0,0,18,13.25,10.5,1,False,False,True,2
1182,9500,1,108.5,0,0,1,0,0,19,12.60625,11.9,1,False,False,True,2
1183,9085,1,138.2,0,1,0,0,0,21,13.75,13.2,0,True,False,False,0
1184,9500,1,96.0,0,0,1,0,0,19,13.598333333333334,11.933333333333332,1,False,True,False,1
1185,9238,1,124.5,0,0,1,0,1,18,11.142857142857142,12.285714285714286,1,False,False,True,2
1186,9500,1,120.0,0,0,1,0,0,45,12.7,12.96818181818182,1,False,True,False,1
1187,9147,1,132.3,0,0,1,0,0,20,10.0,11.0,0,True,False,False,0
1188,9254,1,120.7,0,1,1,0,0,18,11.666666666666666,11.5,1,False,False,True,2
1189,9670,1,132.6,0,0,1,0,1,18,14.0,13.142857142857142,1,False,False,True,2
1190,9130,1,140.0,0,0,1,0,0,25,0.0,0.0,0,True,False,False,0
1191,9500,1,124.5,0,0,1,0,0,19,12.04142857142857,12.04142857142857,1,False,False,True,2
1192,171,1,142.0,0,0,1,0,1,18,0.0,0.0,1,False,False,True,2
1193,9254,1,130.0,0,0,1,0,0,39,13.76923076923077,14.583333333333334,1,False,False,True,2
1194,9003,1,144.0,0,0,1,0,0,29,15.444444444444445,15.307692307692308,1,False,False,True,2
1195,9853,1,128.5,0,0,1,0,0,18,11.5,12.714285714285714,1,False,True,False,1
1196,9070,1,140.0,0,0,0,0,0,23,10.0,0.0,0,True,False,False,0
1197,9853,1,113.9,0,0,1,0,0,21,12.25,10.333333333333334,0,True,False,False,0
1198,9238,1,137.2,0,0,0,0,0,18,14.5,15.166666666666666,1,False,False,True,2
1199,9085,1,140.0,0,0,1,0,0,23,15.571428571428571,16.375,1,False,False,True,2
1200,9130,1,152.3,0,0,1,0,0,18,15.571428571428571,14.714285714285714,1,False,False,True,2
1201,8014,0,112.5,0,0,1,0,0,32,13.8,12.166666666666666,1,False,False,True,2
1202,9147,1,101.0,0,1,0,0,0,29,10.666666666666666,14.8,0,True,False,False,0
1203,9238,1,112.3,0,1,1,0,1,20,11.6,11.75,1,False,False,True,2
1204,9238,1,114.0,0,0,0,0,0,28,13.0,0.0,0,True,False,False,0
1205,9147,1,130.0,0,0,1,0,0,27,12.0,13.625,1,False,False,True,2
1206,9500,1,121.5,0,1,1,0,0,22,12.333333333333334,12.333333333333334,1,False,False,True,2
1207,9003,1,120.0,0,1,1,0,0,37,12.875,12.9,1,False,True,False,1
1208,8014,0,130.0,0,0,0,0,0,28,11.0,0.0,0,True,False,False,0
1209,9003,1,125.7,0,1,0,0,0,43,12.25,10.5,0,True,False,False,0
1210,9556,1,128.0,0,0,0,0,0,32,0.0,0.0,0,True,False,False,0
1211,9238,1,113.2,0,0,1,0,1,20,10.75,11.5,1,False,True,False,1
1212,9500,1,120.0,0,0,1,0,1,35,13.63,13.63,1,False,False,True,2
1213,9670,1,117.8,0,0,1,0,0,21,13.0,11.5,1,False,False,True,2
1214,9500,1,121.3,0,0,1,0,1,18,13.533333333333331,12.228571428571428,1,False,True,False,1
1215,9500,1,169.7,0,0,1,0,1,18,16.9,16.37777777777778,1,False,False,True,2
1216,9238,1,117.7,0,0,1,0,0,18,12.0,12.0,1,False,False,True,2
1217,8014,0,121.8,0,0,1,0,0,22,12.5,13.285714285714286,1,False,False,True,2
1218,9500,1,128.3,0,0,1,0,0,19,12.764285714285714,12.764285714285714,1,False,False,True,2
1219,9147,1,132.2,0,0,1,0,1,18,13.75,12.166666666666666,1,False,False,True,2
1220,171,1,134.3,0,1,1,0,0,19,0.0,0.0,0,True,False,False,0
1221,9500,1,123.4,0,0,1,0,1,18,14.604285714285712,15.68333333333333,1,False,False,True,2
1222,9991,0,121.7,0,1,0,0,0,31,0.0,0.0,0,True,False,False,0
1223,8014,0,130.0,0,1,1,0,1,33,13.833333333333334,12.5,1,False,False,True,2
1224,9500,1,126.5,0,0,1,0,1,19,13.57625,13.57625,1,False,False,True,2
1225,9238,1,159.7,0,0,1,0,1,18,15.142857142857142,15.833333333333334,1,False,False,True,2
1226,9147,1,151.3,0,0,1,0,0,23,10.666666666666666,11.6,1,False,False,True,2
1227,9238,1,138.0,0,0,1,0,0,20,11.2,12.0,1,False,False,True,2
1228,9500,1,126.5,0,0,1,0,0,18,13.76375,13.76375,1,False,False,True,2
1229,9085,1,140.0,0,1,1,0,0,21,13.25,12.2,1,False,True,False,1
1230,9238,1,112.3,0,0,1,0,1,22,10.714285714285714,12.2,1,False,False,True,2
1231,9238,1,127.3,0,1,1,0,0,20,12.166666666666666,11.666666666666666,1,False,False,True,2
1232,9500,1,130.0,0,0,1,0,0,23,14.357142857142858,14.357142857142858,1,False,False,True,2
1233,9773,1,115.0,0,0,1,0,0,19,12.833333333333334,12.666666666666666,1,False,False,True,2
1234,9500,1,131.5,0,0,1,0,0,19,13.925714285714283,13.925714285714283,1,False,False,True,2
1235,9991,0,125.7,0,0,1,0,0,26,12.0,11.0,0,True,False,False,0
1236,9500,1,126.8,0,0,1,0,0,18,13.44285714285714,13.744444444444444,1,False,False,True,2
1237,9119,1,132.4,0,0,1,1,0,18,16.0,0.0,0,True,False,False,0
1238,9003,1,150.0,0,0,1,1,0,20,13.125,13.2,1,False,False,True,2
1239,9670,1,95.0,0,0,1,1,0,19,0.0,0.0,0,True,False,False,0
1240,9991,0,128.2,0,0,0,1,0,32,11.4,11.0,0,True,False,False,0
1241,9130,1,130.0,0,0,0,1,0,31,11.0,11.666666666666666,0,True,False,False,0
1242,9119,1,100.0,0,0,1,1,0,25,11.0,10.0,1,False,True,False,1
1243,9085,1,159.9,0,0,1,0,0,21,13.666666666666666,13.0,1,False,False,True,2
1244,9991,0,100.0,0,0,0,0,0,31,11.75,10.0,0,True,False,False,0
1245,9853,1,116.5,0,0,1,0,0,34,10.0,13.0,0,True,False,False,0
1246,9238,1,120.0,0,0,1,0,1,18,13.5,12.833333333333334,1,False,False,True,2
1247,9238,1,117.0,0,1,1,0,0,19,0.0,0.0,0,True,False,False,0
1248,9670,1,140.0,0,1,1,0,0,21,12.0,11.0,1,False,True,False,1
1249,9853,1,118.1,0,0,0,0,0,18,13.0,11.8,0,True,False,False,0
1250,9254,1,153.5,0,0,1,0,0,20,14.833333333333334,16.0,1,False,False,True,2
1251,9773,1,127.9,0,0,1,0,0,20,11.833333333333334,12.857142857142858,1,False,False,True,2
1252,9670,1,118.8,1,0,1,0,1,18,12.0,12.333333333333334,1,False,False,True,2
1253,9238,1,126.7,0,0,1,0,0,19,12.75,11.333333333333334,1,False,False,True,2
1254,9085,1,170.0,0,0,1,0,0,19,0.0,14.75,1,False,True,False,1
1255,9130,1,110.0,0,0,1,0,1,30,0.0,10.0,0,True,False,False,0
1256,9238,1,115.0,0,0,1,0,0,19,12.0,12.857142857142858,1,False,False,True,2
1257,9556,1,119.0,0,0,1,0,0,19,11.677777777777775,13.8,1,False,False,True,2
1258,9500,1,121.8,0,0,1,0,1,19,13.6,13.6,1,False,False,True,2
1259,9085,1,133.4,0,0,1,0,0,19,16.0,15.875,1,False,False,True,2
1260,9238,1,131.4,0,0,1,0,0,20,11.8,11.5,1,False,False,True,2
1261,9119,1,135.0,0,1,1,1,0,25,0.0,14.0,0,True,False,False,0
1262,9773,1,122.8,0,0,1,1,0,19,0.0,0.0,0,True,False,False,0
1263,9853,1,140.0,0,1,1,0,1,34,16.142857142857142,16.2,1,False,False,True,2
1264,9500,1,125.3,0,0,1,0,1,18,11.785714285714286,11.785714285714286,1,False,False,True,2
1265,9500,1,126.3,0,0,1,0,1,18,13.42375,13.42375,1,False,False,True,2
1266,9670,1,100.0,0,0,1,0,0,20,12.5,14.166666666666666,1,False,False,True,2
1267,9500,1,121.3,0,0,1,0,1,20,12.464285714285714,12.464285714285714,1,False,False,True,2
1268,9991,0,135.0,0,1,1,0,0,23,12.375,12.6,1,False,True,False,1
1269,9670,1,120.0,0,0,1,0,0,28,10.0,0.0,0,True,False,False,0
1270,9773,1,113.7,0,0,1,0,0,18,12.6,12.428571428571429,1,False,True,False,1
1271,9147,1,129.7,0,0,1,0,0,19,12.6,12.4,1,False,False,True,2
1272,9147,1,132.1,0,0,1,0,0,34,10.0,12.0,0,True,False,False,0
1273,9853,1,120.3,0,0,1,0,0,35,0.0,0.0,0,True,False,False,0
1274,9991,0,120.0,0,0,1,0,0,32,11.6,12.333333333333334,1,False,False,True,2
1275,9254,1,123.1,0,0,1,0,0,19,12.166666666666666,13.5,1,False,False,True,2
1276,9670,1,119.4,0,0,1,0,0,18,13.6,12.666666666666666,1,False,False,True,2
1277,9147,1,140.0,0,0,0,0,0,35,12.5,11.8,0,True,False,False,0
1278,8014,0,116.5,0,0,1,1,1,24,12.25,11.5,1,False,True,False,1
1279,9238,1,113.0,0,0,1,0,1,20,11.714285714285714,12.625,1,False,False,True,2
1280,9773,1,133.9,0,0,1,1,1,18,13.5,13.0,1,False,False,True,2
1281,9500,1,115.5,0,0,1,1,1,20,13.024285714285714,13.024285714285714,1,False,False,True,2
1282,9254,1,116.5,0,0,0,1,0,18,0.0,0.0,0,True,False,False,0
1283,9119,1,171.2,0,0,1,1,1,18,17.333333333333332,18.571428571428573,1,False,False,True,2
1284,9670,1,119.1,0,0,1,1,1,20,11.0,11.5,1,False,False,True,2
1285,9853,1,121.1,0,0,1,1,0,19,13.666666666666666,12.5,0,True,False,False,0
1286,9070,1,132.9,0,0,1,1,1,20,11.375,13.8,1,False,True,False,1
1287,9238,1,132.8,0,0,1,1,0,19,12.833333333333334,11.833333333333334,1,False,False,True,2
1288,9773,1,126.7,0,0,1,1,0,20,12.6,11.5,1,False,False,True,2
1289,9500,1,105.8,0,0,1,1,0,22,14.333333333333334,13.771428571428572,1,False,False,True,2
1290,9119,1,117.2,0,0,1,1,1,18,13.5,13.625,1,False,True,False,1
1291,9500,1,140.0,0,0,1,1,0,19,14.285714285714286,14.285714285714286,1,False,False,True,2
1292,9003,1,120.0,0,0,1,1,0,22,11.75,10.0,0,True,False,False,0
1293,9119,1,119.5,0,0,1,1,0,20,14.8,17.6,1,False,False,True,2
1294,9003,1,153.9,0,1,0,1,0,34,0.0,0.0,0,True,False,False,0
1295,8014,0,130.0,0,0,1,1,0,24,10.0,0.0,0,True,False,False,0
1296,9670,1,107.0,0,0,1,1,0,26,0.0,0.0,0,True,False,False,0
1297,9500,1,132.8,0,0,1,1,0,35,12.6,12.38,0,True,False,False,0
1298,9991,0,127.5,0,0,1,1,0,22,12.428571428571429,11.8,1,False,False,True,2
1299,9254,1,123.3,0,0,1,1,0,26,10.0,12.0,1,False,True,False,1
1300,9147,1,122.0,0,0,1,1,0,19,12.333333333333334,0.0,0,True,False,False,0
1301,9254,1,114.8,0,0,0,1,0,19,0.0,0.0,0,True,False,False,0
1302,171,1,140.0,0,1,1,1,0,20,0.0,0.0,1,False,False,True,2
1303,9670,1,111.0,0,1,1,1,0,21,12.1,13.333333333333334,1,False,False,True,2
1304,9773,1,133.2,0,0,1,0,1,19,14.714285714285714,15.0,1,False,False,True,2
1305,9773,1,123.0,0,0,1,0,0,18,12.666666666666666,12.833333333333334,1,False,False,True,2
1306,9003,1,150.0,0,0,1,0,1,23,14.384615384615383,13.3,1,False,False,True,2
1307,9147,1,132.3,0,0,1,0,1,18,13.4,12.2,1,False,False,True,2
1308,9500,1,126.0,0,0,1,0,0,18,13.314285714285717,13.314285714285717,1,False,False,True,2
1309,9500,1,119.3,0,0,1,0,0,19,11.98857142857143,11.98857142857143,1,False,False,True,2
1310,9147,1,133.8,0,0,1,0,0,21,11.545454545454543,12.88888888888889,1,False,False,True,2
1311,9085,1,126.5,0,0,1,0,1,18,16.46153846153846,13.875,1,False,False,True,2
1312,9773,1,138.4,0,0,1,0,1,24,13.666666666666666,12.833333333333334,1,False,False,True,2
1313,9500,1,129.0,0,0,1,0,0,18,12.65,13.411111111111111,0,True,False,False,0
1314,9670,1,118.3,0,0,1,0,0,18,12.333333333333334,12.0,1,False,True,False,1
1315,9500,1,129.8,0,0,1,0,0,20,14.37,14.65,1,False,False,True,2
1316,9085,1,113.6,0,0,1,0,0,19,12.0,11.75,1,False,True,False,1
